2022-05-24T18:36:18.734656027Z I0524 18:36:18.734378       1 flags.go:59] FLAG: --accesstoken-inactivity-timeout="0s"
2022-05-24T18:36:19.848179209Z I0524 18:36:19.848169       1 tlsconfig.go:178] "Loaded client CA" index=7 certName="client-ca::kube-system::extension-apiserver-authentication::client-ca-file,client-ca::kube-system::extension-apiserver-authentication::requestheader-client-ca-file" certDetail="\"aggregator-signer\" [] issuer=\"<self>\" (2022-05-24 17:58:10 +0000 UTC to 2022-05-25 17:58:10 +0000 UTC (now=2022-05-24 18:36:19.848159851 +0000 UTC))"
2022-05-24T18:36:19.848289766Z I0524 18:36:19.848278       1 tlsconfig.go:200] "Loaded serving cert" certName="serving-cert::/var/run/secrets/serving-cert/tls.crt::/var/run/secrets/serving-cert/tls.key" certDetail="\"api.openshift-oauth-apiserver.svc\" [serving] validServingFor=[api.openshift-oauth-apiserver.svc,api.openshift-oauth-apiserver.svc.cluster.local] issuer=\"openshift-service-serving-signer@1653415662\" (2022-05-24 18:08:01 +0000 UTC to 2024-05-23 18:08:02 +0000 UTC (now=2022-05-24 18:36:19.848266387 +0000 UTC))"
2022-05-24T18:36:19.848368424Z I0524 18:36:19.848357       1 named_certificates.go:53] "Loaded SNI cert" index=0 certName="self-signed loopback" certDetail="\"apiserver-loopback-client@1653417379\" [serving] validServingFor=[apiserver-loopback-client] issuer=\"apiserver-loopback-client-ca@1653417378\" (2022-05-24 17:36:18 +0000 UTC to 2023-05-24 17:36:18 +0000 UTC (now=2022-05-24 18:36:19.848347202 +0000 UTC))"
2022-05-24T18:36:19.848396238Z I0524 18:36:19.848383       1 apf_controller.go:304] Running API Priority and Fairness config worker
2022-05-24T18:37:38.332023781Z W0524 18:37:38.331988       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:38.332541528Z W0524 18:37:38.332511       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:38.333203413Z W0524 18:37:38.333167       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:38.334030913Z W0524 18:37:38.334007       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:38.336839677Z W0524 18:37:38.336801       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:38.336839677Z W0524 18:37:38.336805       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:38.337722737Z W0524 18:37:38.337695       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:38.338836107Z W0524 18:37:38.338817       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:38.350869408Z W0524 18:37:38.350847       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:39.333814409Z W0524 18:37:39.333775       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:39.333897390Z W0524 18:37:39.333882       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:39.333944185Z W0524 18:37:39.333931       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:39.335901770Z W0524 18:37:39.335874       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:39.337562308Z W0524 18:37:39.337537       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:39.337631607Z W0524 18:37:39.337580       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:39.339490825Z W0524 18:37:39.339442       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:39.340068611Z W0524 18:37:39.340046       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:39.351857458Z W0524 18:37:39.351832       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:40.650107563Z W0524 18:37:40.650068       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:40.681981817Z W0524 18:37:40.681945       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:40.782364859Z W0524 18:37:40.782331       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:40.811741539Z W0524 18:37:40.811708       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:40.864700522Z W0524 18:37:40.864668       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:40.963637510Z W0524 18:37:40.963587       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:41.038445352Z W0524 18:37:41.038410       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:41.158711210Z W0524 18:37:41.158680       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:41.174443683Z W0524 18:37:41.174414       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:42.705767239Z W0524 18:37:42.705729       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:42.886566185Z W0524 18:37:42.886532       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:43.076468183Z W0524 18:37:43.076437       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:43.247649595Z W0524 18:37:43.247617       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:43.562922698Z W0524 18:37:43.562890       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:43.585743834Z W0524 18:37:43.585711       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:43.835831064Z W0524 18:37:43.835794       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:44.009084117Z W0524 18:37:44.009045       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:44.137159551Z W0524 18:37:44.137123       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:45.294258522Z W0524 18:37:45.294218       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:46.295646085Z W0524 18:37:46.295585       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:46.313518911Z W0524 18:37:46.313491       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:46.715049036Z W0524 18:37:46.715013       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:47.099276775Z W0524 18:37:47.099239       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:47.453704301Z W0524 18:37:47.453672       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:47.530731074Z W0524 18:37:47.530698       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:47.632752794Z W0524 18:37:47.632713       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:48.035202403Z W0524 18:37:48.035170       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:48.227332931Z W0524 18:37:48.227298       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:48.351352734Z W0524 18:37:48.351319       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:48.491074124Z W0524 18:37:48.491036       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:50.868707393Z W0524 18:37:50.868668       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:52.978994888Z W0524 18:37:52.978961       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:53.145074250Z W0524 18:37:53.145036       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:53.447818207Z W0524 18:37:53.447783       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:53.579047456Z W0524 18:37:53.579014       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:54.336704793Z W0524 18:37:54.336663       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:54.721714842Z W0524 18:37:54.721680       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:54.827582423Z W0524 18:37:54.827548       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:55.070138123Z W0524 18:37:55.070105       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:55.393009827Z W0524 18:37:55.392961       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:37:55.616155738Z W0524 18:37:55.616122       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:01.997222073Z W0524 18:38:01.997190       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:04.145283701Z W0524 18:38:04.145251       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:04.170173736Z W0524 18:38:04.170142       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:04.613244657Z W0524 18:38:04.613215       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:04.784767924Z W0524 18:38:04.784716       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:05.188459282Z W0524 18:38:05.188427       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:05.760076179Z W0524 18:38:05.760041       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:05.836616618Z W0524 18:38:05.836565       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:06.029905074Z W0524 18:38:06.029869       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:06.184271679Z W0524 18:38:06.184234       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:18.441691448Z W0524 18:38:18.441657       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:20.819581227Z W0524 18:38:20.819542       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:22.122930774Z W0524 18:38:22.122889       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:22.303743189Z W0524 18:38:22.303693       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:22.381770690Z W0524 18:38:22.381728       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:23.195507772Z W0524 18:38:23.195472       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:23.457299122Z W0524 18:38:23.457262       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:24.595078102Z W0524 18:38:24.595045       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:25.508368788Z W0524 18:38:25.508334       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:36.015754697Z W0524 18:38:36.015722       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:37.016721630Z W0524 18:38:37.016677       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:38.930489328Z W0524 18:38:38.930451       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:41.950629783Z W0524 18:38:41.950584       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:43.089294126Z W0524 18:38:43.089260       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:44.813893220Z W0524 18:38:44.813858       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:45.802083802Z W0524 18:38:45.801075       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:48.377632619Z W0524 18:38:48.377571       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
2022-05-24T18:38:49.987943256Z W0524 18:38:49.987899       1 clientconn.go:1326] [core] grpc: addrConn.createTransport failed to connect to {10.0.149.121:2379 10.0.149.121 <nil> 0 <nil>}. Err: connection error: desc = "transport: Error while dialing dial tcp 10.0.149.121:2379: connect: connection refused". Reconnecting...
