2022-05-24T18:36:39.648090153Z I0524 18:36:39.648008       1 cmd.go:209] Using service-serving-cert provided certificates
2022-05-24T18:37:11.599004911Z I0524 18:37:11.598969       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'NodeCurrentRevisionChanged' Updated node "ip-10-0-138-197.ec2.internal" from revision 9 to 10 because static pod is ready
2022-05-24T18:37:11.600037712Z I0524 18:37:11.599987       1 status_controller.go:211] clusteroperator/kube-controller-manager diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:35:50Z","message":"NodeControllerDegraded: All master nodes are ready","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:27:37Z","message":"NodeInstallerProgressing: 1 nodes are at revision 7; 2 nodes are at revision 10","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:11:07Z","message":"StaticPodsAvailable: 3 nodes are active; 1 nodes are at revision 7; 2 nodes are at revision 10","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:53Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"}]}}
2022-05-24T18:37:11.609851489Z I0524 18:37:11.609814       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/kube-controller-manager changed: Progressing message changed from "NodeInstallerProgressing: 1 nodes are at revision 7; 1 nodes are at revision 9; 1 nodes are at revision 10" to "NodeInstallerProgressing: 1 nodes are at revision 7; 2 nodes are at revision 10",Available message changed from "StaticPodsAvailable: 3 nodes are active; 1 nodes are at revision 7; 1 nodes are at revision 9; 1 nodes are at revision 10" to "StaticPodsAvailable: 3 nodes are active; 1 nodes are at revision 7; 2 nodes are at revision 10"
2022-05-24T18:37:12.779574465Z I0524 18:37:12.779540       1 request.go:665] Waited for 1.179861408s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/serviceaccounts/installer-sa
2022-05-24T18:37:13.384949758Z I0524 18:37:13.384906       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:37:13.388875921Z I0524 18:37:13.388847       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:37:13.779904715Z I0524 18:37:13.779867       1 request.go:665] Waited for 1.394979314s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/serviceaccounts/localhost-recovery-client
2022-05-24T18:37:14.980406635Z I0524 18:37:14.980367       1 request.go:665] Waited for 1.195637595s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/secrets/localhost-recovery-client-token
2022-05-24T18:37:15.184310674Z I0524 18:37:15.184266       1 installer_controller.go:500] "ip-10-0-138-197.ec2.internal" moving to (v1.NodeStatus) {
2022-05-24T18:37:15.184310674Z  NodeName: (string) (len=28) "ip-10-0-138-197.ec2.internal",
2022-05-24T18:37:15.184310674Z  CurrentRevision: (int32) 10,
2022-05-24T18:37:15.184310674Z  TargetRevision: (int32) 0,
2022-05-24T18:37:15.184310674Z  LastFailedRevision: (int32) 0,
2022-05-24T18:37:15.184310674Z  LastFailedTime: (*v1.Time)(<nil>),
2022-05-24T18:37:15.184310674Z  LastFailedReason: (string) "",
2022-05-24T18:37:15.184310674Z  LastFailedCount: (int) 0,
2022-05-24T18:37:15.184310674Z  LastFallbackCount: (int) 0,
2022-05-24T18:37:15.184310674Z  LastFailedRevisionErrors: ([]string) <nil>
2022-05-24T18:37:15.184310674Z }
2022-05-24T18:37:15.184310674Z  because static pod is ready
2022-05-24T18:37:15.980415436Z I0524 18:37:15.980378       1 request.go:665] Waited for 1.192383462s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/serviceaccounts/localhost-recovery-client
2022-05-24T18:37:17.192965911Z I0524 18:37:17.192921       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'PodCreated' Created Pod/installer-10-ip-10-0-149-121.ec2.internal -n openshift-kube-controller-manager because it was missing
2022-05-24T18:37:17.389103397Z I0524 18:37:17.389065       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:37:17.984441253Z I0524 18:37:17.984407       1 installer_controller.go:512] "ip-10-0-149-121.ec2.internal" is in transition to 10, but has not made progress because installer is not finished, but in Pending phase
2022-05-24T18:37:18.380353935Z I0524 18:37:18.380303       1 request.go:665] Waited for 1.187066431s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/pods/kube-controller-manager-ip-10-0-138-197.ec2.internal
2022-05-24T18:37:19.579494442Z I0524 18:37:19.579457       1 request.go:665] Waited for 1.194545588s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/pods/kube-controller-manager-ip-10-0-169-205.ec2.internal
2022-05-24T18:37:20.384545278Z I0524 18:37:20.384507       1 installer_controller.go:512] "ip-10-0-149-121.ec2.internal" is in transition to 10, but has not made progress because installer is not finished, but in Pending phase
2022-05-24T18:37:20.780235911Z I0524 18:37:20.780201       1 request.go:665] Waited for 1.196079027s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/pods/kube-controller-manager-ip-10-0-149-121.ec2.internal
2022-05-24T18:37:21.979686312Z I0524 18:37:21.979654       1 request.go:665] Waited for 1.194271601s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/pods/kube-controller-manager-ip-10-0-138-197.ec2.internal
2022-05-24T18:37:22.187556486Z I0524 18:37:22.187521       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:37:22.784300489Z I0524 18:37:22.784253       1 installer_controller.go:512] "ip-10-0-149-121.ec2.internal" is in transition to 10, but has not made progress because installer is not finished, but in Running phase
2022-05-24T18:37:24.785636744Z I0524 18:37:24.785582       1 installer_controller.go:512] "ip-10-0-149-121.ec2.internal" is in transition to 10, but has not made progress because installer is not finished, but in Running phase
2022-05-24T18:37:26.784234790Z I0524 18:37:26.784167       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:37:29.383948301Z I0524 18:37:29.383909       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:37:29.387607306Z I0524 18:37:29.387582       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:37:58.978664310Z I0524 18:37:58.978628       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:38:02.361872806Z I0524 18:38:02.361823       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'RevisionTriggered' new revision 11 triggered by "secret/localhost-recovery-client-token has changed"
2022-05-24T18:38:02.789132430Z I0524 18:38:02.789075       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapCreated' Created ConfigMap/revision-status-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:03.382836580Z I0524 18:38:03.382784       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapCreated' Created ConfigMap/kube-controller-manager-pod-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:03.979828935Z I0524 18:38:03.979774       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapCreated' Created ConfigMap/config-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:04.582752018Z I0524 18:38:04.582705       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapCreated' Created ConfigMap/cluster-policy-controller-config-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:05.178591668Z I0524 18:38:05.178551       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapCreated' Created ConfigMap/controller-manager-kubeconfig-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:06.376777488Z I0524 18:38:06.376731       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapCreated' Created ConfigMap/kube-controller-cert-syncer-kubeconfig-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:06.977938451Z I0524 18:38:06.977883       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapCreated' Created ConfigMap/serviceaccount-ca-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:07.581407862Z I0524 18:38:07.581362       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapCreated' Created ConfigMap/service-ca-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:08.176675879Z I0524 18:38:08.176630       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'ConfigMapCreated' Created ConfigMap/recycler-config-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:08.980440200Z I0524 18:38:08.980387       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'SecretCreated' Created Secret/service-account-private-key-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:09.784245396Z I0524 18:38:09.784167       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'SecretCreated' Created Secret/serving-cert-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:10.582482041Z I0524 18:38:10.582444       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'SecretCreated' Created Secret/localhost-recovery-client-token-11 -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:10.593807214Z I0524 18:38:10.593764       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'RevisionCreate' Revision 10 created because secret/localhost-recovery-client-token has changed
2022-05-24T18:38:10.596259706Z I0524 18:38:10.596223       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'RevisionTriggered' new revision 11 triggered by "secret/localhost-recovery-client-token has changed"
2022-05-24T18:38:11.174831402Z I0524 18:38:11.174790       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:38:11.770608512Z I0524 18:38:11.770573       1 request.go:665] Waited for 1.175791797s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/serviceaccounts/installer-sa
2022-05-24T18:38:12.182655038Z W0524 18:38:12.182612       1 staticpod.go:38] revision 11 is unexpectedly already the latest available revision. This is a possible race!
2022-05-24T18:38:12.194134908Z E0524 18:38:12.194087       1 base_controller.go:272] RevisionController reconciliation failed: conflicting latestAvailableRevision 11
2022-05-24T18:38:12.196273695Z I0524 18:38:12.196232       1 status_controller.go:211] clusteroperator/kube-controller-manager diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:35:50Z","message":"NodeControllerDegraded: All master nodes are ready\nRevisionControllerDegraded: conflicting latestAvailableRevision 11","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:27:37Z","message":"NodeInstallerProgressing: 1 nodes are at revision 7; 2 nodes are at revision 10","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:11:07Z","message":"StaticPodsAvailable: 3 nodes are active; 1 nodes are at revision 7; 2 nodes are at revision 10","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:53Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"}]}}
2022-05-24T18:38:12.206617857Z I0524 18:38:12.206573       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/kube-controller-manager changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready" to "NodeControllerDegraded: All master nodes are ready\nRevisionControllerDegraded: conflicting latestAvailableRevision 11"
2022-05-24T18:38:12.213104431Z I0524 18:38:12.213077       1 status_controller.go:211] clusteroperator/kube-controller-manager diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:35:50Z","message":"NodeControllerDegraded: All master nodes are ready","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:27:37Z","message":"NodeInstallerProgressing: 1 nodes are at revision 7; 2 nodes are at revision 10","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:11:07Z","message":"StaticPodsAvailable: 3 nodes are active; 1 nodes are at revision 7; 2 nodes are at revision 10","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:53Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"}]}}
2022-05-24T18:38:12.233098887Z I0524 18:38:12.233047       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/kube-controller-manager changed: Degraded message changed from "NodeControllerDegraded: All master nodes are ready\nRevisionControllerDegraded: conflicting latestAvailableRevision 11" to "NodeControllerDegraded: All master nodes are ready"
2022-05-24T18:38:12.970717588Z I0524 18:38:12.970682       1 request.go:665] Waited for 1.395936316s due to client-side throttling, not priority and fairness, request: DELETE:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/pods/installer-10-ip-10-0-149-121.ec2.internal
2022-05-24T18:38:12.983192661Z I0524 18:38:12.983135       1 installer_controller.go:500] "ip-10-0-149-121.ec2.internal" moving to (v1.NodeStatus) {
2022-05-24T18:38:12.983192661Z  NodeName: (string) (len=28) "ip-10-0-149-121.ec2.internal",
2022-05-24T18:38:12.983192661Z  CurrentRevision: (int32) 7,
2022-05-24T18:38:12.983192661Z  TargetRevision: (int32) 11,
2022-05-24T18:38:12.983192661Z  LastFailedRevision: (int32) 0,
2022-05-24T18:38:12.983192661Z  LastFailedTime: (*v1.Time)(<nil>),
2022-05-24T18:38:12.983192661Z  LastFailedReason: (string) "",
2022-05-24T18:38:12.983192661Z  LastFailedCount: (int) 0,
2022-05-24T18:38:12.983192661Z  LastFallbackCount: (int) 0,
2022-05-24T18:38:12.983192661Z  LastFailedRevisionErrors: ([]string) <nil>
2022-05-24T18:38:12.983192661Z }
2022-05-24T18:38:12.983192661Z  because new revision pending
2022-05-24T18:38:12.999764563Z I0524 18:38:12.999722       1 status_controller.go:211] clusteroperator/kube-controller-manager diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:35:50Z","message":"NodeControllerDegraded: All master nodes are ready","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:27:37Z","message":"NodeInstallerProgressing: 1 nodes are at revision 7; 2 nodes are at revision 10; 0 nodes have achieved new revision 11","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:11:07Z","message":"StaticPodsAvailable: 3 nodes are active; 1 nodes are at revision 7; 2 nodes are at revision 10; 0 nodes have achieved new revision 11","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:53Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"}]}}
2022-05-24T18:38:13.010385996Z I0524 18:38:13.010333       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'OperatorStatusChanged' Status for clusteroperator/kube-controller-manager changed: Progressing message changed from "NodeInstallerProgressing: 1 nodes are at revision 7; 2 nodes are at revision 10" to "NodeInstallerProgressing: 1 nodes are at revision 7; 2 nodes are at revision 10; 0 nodes have achieved new revision 11",Available message changed from "StaticPodsAvailable: 3 nodes are active; 1 nodes are at revision 7; 2 nodes are at revision 10" to "StaticPodsAvailable: 3 nodes are active; 1 nodes are at revision 7; 2 nodes are at revision 10; 0 nodes have achieved new revision 11"
2022-05-24T18:38:13.184153034Z I0524 18:38:13.184110       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'PodCreated' Created Pod/revision-pruner-11-ip-10-0-138-197.ec2.internal -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:14.170294837Z I0524 18:38:14.170249       1 request.go:665] Waited for 1.186934029s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/pods?labelSelector=app%3Dinstaller
2022-05-24T18:38:15.370371089Z I0524 18:38:15.370330       1 request.go:665] Waited for 1.594378105s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/configmaps/cluster-policy-controller-config
2022-05-24T18:38:16.182517011Z I0524 18:38:16.182462       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'PodCreated' Created Pod/installer-11-ip-10-0-149-121.ec2.internal -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:16.378242881Z I0524 18:38:16.378191       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'PodCreated' Created Pod/revision-pruner-11-ip-10-0-169-205.ec2.internal -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:16.570588826Z I0524 18:38:16.570544       1 request.go:665] Waited for 1.395292854s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/serviceaccounts/kube-controller-manager-sa
2022-05-24T18:38:17.570749116Z I0524 18:38:17.570715       1 request.go:665] Waited for 1.388241283s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/pods/installer-11-ip-10-0-149-121.ec2.internal
2022-05-24T18:38:17.575296395Z I0524 18:38:17.575266       1 installer_controller.go:512] "ip-10-0-149-121.ec2.internal" is in transition to 11, but has not made progress because installer is not finished, but in Pending phase
2022-05-24T18:38:18.769962808Z I0524 18:38:18.769929       1 request.go:665] Waited for 1.395141919s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/pods/kube-controller-manager-guard-ip-10-0-138-197.ec2.internal
2022-05-24T18:38:18.775136081Z I0524 18:38:18.775103       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:38:18.779857856Z I0524 18:38:18.779813       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:38:19.180941061Z I0524 18:38:19.180859       1 event.go:285] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"openshift-kube-controller-manager-operator", Name:"kube-controller-manager-operator", UID:"4d8dab4b-5ff6-4460-9c0a-6afb71c129aa", APIVersion:"apps/v1", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'PodCreated' Created Pod/revision-pruner-11-ip-10-0-149-121.ec2.internal -n openshift-kube-controller-manager because it was missing
2022-05-24T18:38:19.969766404Z I0524 18:38:19.969725       1 request.go:665] Waited for 1.189467195s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/pods/kube-controller-manager-guard-ip-10-0-169-205.ec2.internal
2022-05-24T18:38:20.374991683Z I0524 18:38:20.374954       1 installer_controller.go:512] "ip-10-0-149-121.ec2.internal" is in transition to 11, but has not made progress because installer is not finished, but in Pending phase
2022-05-24T18:38:20.970452987Z I0524 18:38:20.970412       1 request.go:665] Waited for 1.395058828s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager-operator/configmaps/csr-controller-ca
2022-05-24T18:38:22.169966516Z I0524 18:38:22.169925       1 request.go:665] Waited for 1.363993919s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-infra
2022-05-24T18:38:23.170365423Z I0524 18:38:23.170324       1 request.go:665] Waited for 1.394135564s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/pods/installer-11-ip-10-0-149-121.ec2.internal
2022-05-24T18:38:23.176118989Z I0524 18:38:23.176087       1 installer_controller.go:512] "ip-10-0-149-121.ec2.internal" is in transition to 11, but has not made progress because installer is not finished, but in Pending phase
2022-05-24T18:38:24.179410602Z I0524 18:38:24.179377       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:38:24.370619601Z I0524 18:38:24.370586       1 request.go:665] Waited for 1.193587221s due to client-side throttling, not priority and fairness, request: GET:https://172.30.0.1:443/api/v1/namespaces/openshift-kube-controller-manager/pods/installer-11-ip-10-0-149-121.ec2.internal
2022-05-24T18:38:25.375711224Z I0524 18:38:25.375673       1 installer_controller.go:512] "ip-10-0-149-121.ec2.internal" is in transition to 11, but has not made progress because installer is not finished, but in Pending phase
2022-05-24T18:38:31.176207480Z I0524 18:38:31.176158       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:38:36.436529734Z I0524 18:38:36.436494       1 guard_controller.go:234] Node ip-10-0-149-121.ec2.internal not schedulable, skipping reconciling the guard pod
2022-05-24T18:38:36.466697595Z I0524 18:38:36.466658       1 status_controller.go:211] clusteroperator/kube-controller-manager diff {"status":{"conditions":[{"lastTransitionTime":"2022-05-24T18:35:50Z","message":"NodeControllerDegraded: The master nodes not ready: node \"ip-10-0-149-121.ec2.internal\" not ready since 2022-05-24 18:38:36 +0000 UTC because NodeStatusUnknown (Kubelet stopped posting node status.)","reason":"AsExpected","status":"False","type":"Degraded"},{"lastTransitionTime":"2022-05-24T18:27:37Z","message":"NodeInstallerProgressing: 1 nodes are at revision 7; 2 nodes are at revision 10; 0 nodes have achieved new revision 11","reason":"NodeInstaller","status":"True","type":"Progressing"},{"lastTransitionTime":"2022-05-24T18:11:07Z","message":"StaticPodsAvailable: 3 nodes are active; 1 nodes are at revision 7; 2 nodes are at revision 10; 0 nodes have achieved new revision 11","reason":"AsExpected","status":"True","type":"Available"},{"lastTransitionTime":"2022-05-24T18:07:53Z","message":"All is well","reason":"AsExpected","status":"True","type":"Upgradeable"}]}}
